Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
24.61047,S,24.61047,0.1930725,0,0.2890835,0,0,36.14094,1.563285,0,64.78146,84.50576,3.196806,-33.506159736606,-33.5061597366021,-0.0000161453500699021,213.118427109743,213.118427095335,0.0024781854556986,89.99934,89.99934,14178.87,0.06335194
24.62047,S,24.62047,0.1927708,0,0.2891099,0,0,36.14094,1.558406,0,64.78146,84.50576,3.196806,-33.5018081007348,-33.5018081007309,-0.000016119201386099,212.783409036245,212.783409021816,0.00247802426368834,89.99934,89.99934,14180.99,0.06337672
24.63047,S,24.63047,0.1924692,0,0.2891362,0,0,36.14094,1.553537,0,64.78146,84.50576,3.196806,-33.4974728561412,-33.4974728561373,-0.0000160930699921694,212.448434315192,212.448434300742,0.00247786333299202,89.99934,89.99934,14183.12,0.06340151
24.64047,S,24.64047,0.1921677,0,0.2891625,0,0,36.14094,1.548674,0,64.78146,84.50576,3.196806,-33.4931410884852,-33.4931410884814,-0.0000160669274664034,212.113502911815,212.113502897344,0.00247770266372095,89.99934,89.99934,14185.24,0.06342629
24.65047,S,24.65047,0.1918662,0,0.2891889,0,0,36.14094,1.543821,0,64.78146,84.50576,3.196806,-33.488819254937,-33.4888192549332,-0.0000160408105201765,211.778614726772,211.77861471228,0.00247754225561933,89.99933,89.99933,14187.36,0.06345106
24.66047,S,24.66047,0.1915647,0,0.2892152,0,0,36.14094,1.538975,0,64.78146,84.50576,3.196806,-33.4844994082104,-33.4844994082066,-0.000016014699021444,211.443769740195,211.443769725682,0.0024773821086327,89.99933,89.99933,14189.47,0.06347583
24.67047,S,24.67047,0.1912632,0,0.2892416,0,0,36.14094,1.534139,0,64.78146,84.50576,3.196806,-33.4801894955914,-33.4801894955876,-0.0000159885988913955,211.108967852744,211.10896783821,0.00247722222264736,89.99933,89.99933,14191.58,0.06350061
24.68047,S,24.68047,0.1909618,0,0.289268,0,0,36.14094,1.529311,0,64.78146,84.50576,3.196806,-33.4758924973124,-33.4758924973086,-0.0000159625193670868,210.774208935274,210.774208920719,0.00247706259745726,89.99933,89.99933,14193.69,0.06352538
24.69047,S,24.69047,0.1906604,0,0.2892945,0,0,36.14094,1.524491,0,64.78146,84.50576,3.196806,-33.4715984792658,-33.471598479262,-0.0000159364313162651,210.439492957985,210.439492943408,0.00247690323314766,89.99933,89.99933,14195.79,0.06355015
24.70047,S,24.70047,0.1903591,0,0.2893209,0,0,36.14094,1.51968,0,64.78146,84.50576,3.196806,-33.4673109183891,-33.4673109183853,-0.0000159103615027074,210.104819856303,210.104819841705,0.00247674412953619,89.99933,89.99933,14197.9,0.06357492
24.71047,S,24.71047,0.1900578,0,0.2893474,0,0,36.14094,1.514876,0,64.78146,84.50576,3.196806,-33.4630332916201,-33.4630332916163,-0.0000158842950050158,209.770189530888,209.770189516268,0.00247658528658969,89.99933,89.99933,14199.99,0.06359968
24.72047,S,24.72047,0.1897565,0,0.2893738,0,0,36.14094,1.510082,0,64.78146,84.50576,3.196806,-33.458758148378,-33.4587581483742,-0.0000158582484025213,209.435601956904,209.435601942263,0.00247642670410921,89.99932,89.99932,14202.09,0.06362445
24.73047,S,24.73047,0.1894552,0,0.2894003,0,0,36.14094,1.505296,0,64.78146,84.50576,3.196806,-33.4544919458328,-33.4544919458291,-0.0000158322089054543,209.101057044945,209.101057030282,0.00247626838202369,89.99932,89.99932,14204.18,0.06364921
24.74047,S,24.74047,0.189154,0,0.2894269,0,0,36.14094,1.500517,0,64.78146,84.50576,3.196806,-33.4502421345653,-33.4502421345616,-0.0000158061750927293,208.766554631097,208.766554616413,0.0024761103202763,89.99932,89.99932,14206.27,0.06367397
24.75047,S,24.75047,0.1888528,0,0.2894534,0,0,36.14094,1.495749,0,64.78146,84.50576,3.196806,-33.4459903364763,-33.4459903364726,-0.0000157801621225917,208.43209473523,208.432094720524,0.0024759525186586,89.99932,89.99932,14208.35,0.06369873
24.76047,S,24.76047,0.1885516,0,0.2894799,0,0,36.14094,1.490987,0,64.78146,84.50576,3.196806,-33.4417499626111,-33.4417499626074,-0.0000157541505735395,208.097677243101,208.097677228373,0.00247579497715639,89.99932,89.99932,14210.43,0.06372349
24.77047,S,24.77047,0.1882505,0,0.2895065,0,0,36.14094,1.486235,0,64.78146,84.50576,3.196806,-33.4375170393267,-33.437517039323,-0.000015728150630019,207.763302080203,207.763302065454,0.00247563769565361,89.99932,89.99932,14212.51,0.06374825
24.78047,S,24.78047,0.1879494,0,0.2895331,0,0,36.14094,1.481489,0,64.78146,84.50576,3.196806,-33.4332895798015,-33.4332895797978,-0.000015702149265413,207.4289691919,207.428969177129,0.00247548067416447,89.99932,89.99932,14214.58,0.06377301
24.79047,S,24.79047,0.1876483,0,0.2895597,0,0,36.14094,1.476754,0,64.78146,84.50576,3.196806,-33.4290690741517,-33.429069074148,-0.0000156761704013275,207.094678508653,207.09467849386,0.00247532391246396,89.99931,89.99931,14216.65,0.06379776
24.80047,S,24.80047,0.1873473,0,0.2895863,0,0,36.14094,1.472026,0,64.78146,84.50576,3.196806,-33.4248599927257,-33.424859992722,-0.0000156501976952792,206.760429916219,206.760429901404,0.00247516741049051,89.99931,89.99931,14218.72,0.06382251
24.81047,S,24.81047,0.1870463,0,0.2896129,0,0,36.14094,1.467306,0,64.78146,84.50576,3.196806,-33.4206533948266,-33.420653394823,-0.0000156242299630301,206.426223389763,206.426223374926,0.00247501116819437,89.99931,89.99931,14220.79,0.06384726
24.82047,S,24.82047,0.1867453,0,0.2896396,0,0,36.14094,1.462595,0,64.78146,84.50576,3.196806,-33.4164562343298,-33.4164562343262,-0.0000155982750205505,206.092058834912,206.092058820052,0.00247485518544765,89.99931,89.99931,14222.85,0.06387201
24.83047,S,24.83047,0.1864443,0,0.2896662,0,0,36.14094,1.457893,0,64.78146,84.50576,3.196806,-33.4122714914677,-33.4122714914641,-0.0000155723411575059,205.757936127488,205.757936112606,0.00247469946203956,89.99931,89.99931,14224.9,0.06389676
24.84047,S,24.84047,0.1861434,0,0.2896929,0,0,36.14094,1.453199,0,64.78146,84.50576,3.196806,-33.4080887354271,-33.4080887354235,-0.0000155464096629372,205.423855247623,205.423855232719,0.00247454399794641,89.99931,89.99931,14226.96,0.0639215
24.85047,S,24.85047,0.1858426,0,0.2897196,0,0,36.14094,1.448512,0,64.78146,84.50576,3.196806,-33.4039139266726,-33.403913926669,-0.0000155204793526063,205.089816115846,205.089816100919,0.00247438879315635,89.99931,89.99931,14229.01,0.06394625
24.86047,S,24.86047,0.1855417,0,0.2897463,0,0,36.14094,1.443834,0,64.78146,84.50576,3.196806,-33.3997500454366,-33.399750045433,-0.0000154945698848629,204.755818622879,204.75581860793,0.00247423384746096,89.99931,89.99931,14231.06,0.06397099
24.87047,S,24.87047,0.1852409,0,0.289773,0,0,36.14094,1.439165,0,64.78146,84.50576,3.196806,-33.3955896411383,-33.3955896411347,-0.0000154686604171194,204.421862733955,204.421862718983,0.00247407916086025,89.99931,89.99931,14233.1,0.06399573
24.88047,S,24.88047,0.1849401,0,0.2897998,0,0,36.14094,1.434503,0,64.78146,84.50576,3.196806,-33.3914312236615,-33.3914312236579,-0.0000154427613706696,204.087948429204,204.08794841421,0.00247392473325,89.99931,89.99931,14235.14,0.06402048
24.89047,S,24.89047,0.1846393,0,0.2898266,0,0,36.14094,1.42985,0,64.78146,84.50576,3.196806,-33.387291184284,-33.3872911842804,-0.0000154168777193128,203.754075524847,203.75407550983,0.00247377056447625,89.99931,89.99931,14237.18,0.06404521
24.90047,S,24.90047,0.1843386,0,0.2898533,0,0,36.14094,1.425206,0,64.78146,84.50576,3.196806,-33.3831516416118,-33.3831516416082,-0.0000153910023576214,203.420244015916,203.420244000876,0.00247361665445611,89.99931,89.99931,14239.21,0.06406995
24.91047,S,24.91047,0.1840379,0,0.2898801,0,0,36.14094,1.420569,0,64.78146,84.50576,3.196806,-33.379023026458,-33.3790230264545,-0.0000153651300749487,203.086453793135,203.086453778072,0.00247346300315879,89.9993,89.9993,14241.25,0.06409469
24.92048,S,24.92048,0.1837372,0,0.2899069,0,0,36.14094,1.41594,0,64.78146,84.50576,3.196806,-33.3748998750635,-33.37489987506,-0.0000153392596870565,202.752704801866,202.752704786781,0.00247330961056535,89.9993,89.9993,14243.27,0.06411942
24.93048,S,24.93048,0.1834366,0,0.2899338,0,0,36.14094,1.411321,0,64.78146,84.50576,3.196806,-33.370783180839,-33.3707831808355,-0.0000153134298001013,202.418996977541,202.418996962432,0.00247315647627077,89.9993,89.9993,14245.3,0.06414416
24.94048,S,24.94048,0.183136,0,0.2899606,0,0,36.14094,1.406709,0,64.78146,84.50576,3.196806,-33.3666808910706,-33.3666808910671,-0.0000152875748073021,202.085330176111,202.085330160979,0.00247300360052611,89.9993,89.9993,14247.32,0.06416889
24.95048,S,24.95048,0.1828354,0,0.2899875,0,0,36.14094,1.402105,0,64.78146,84.50576,3.196806,-33.3625800914184,-33.3625800914149,-0.0000152617427887186,201.751704382677,201.751704367522,0.00247285098310163,89.9993,89.9993,14249.33,0.06419361
24.96048,S,24.96048,0.1825349,0,0.2900144,0,0,36.14094,1.397511,0,64.78146,84.50576,3.196806,-33.3584807818823,-33.3584807818788,-0.0000152359313758748,201.418119582337,201.418119567159,0.00247269862379128,89.9993,89.9993,14251.35,0.06421834
24.97048,S,24.97048,0.1822344,0,0.2900413,0,0,36.14094,1.392924,0,64.78146,84.50576,3.196806,-33.354397863624,-33.3543978636205,-0.0000152101197261835,201.084575611179,201.084575595978,0.00247254652259742,89.99929,89.99929,14253.36,0.06424307
24.98048,S,24.98048,0.1819339,0,0.2900682,0,0,36.14094,1.388344,0,64.78146,84.50576,3.196806,-33.3503179255979,-33.3503179255944,-0.0000151843083133398,200.751072439401,200.751072424176,0.00247239467951768,89.99929,89.99929,14255.37,0.06426779
24.99048,S,24.99048,0.1816335,0,0.2900951,0,0,36.14094,1.383774,0,64.78146,84.50576,3.196806,-33.346243451331,-33.3462434513276,-0.0000151585115850463,200.417610012364,200.417609997116,0.00247224309440522,89.99929,89.99929,14257.37,0.06429251
25.00048,S,25.00048,0.181333,0,0.2901221,0,0,36.14094,1.379212,0,64.78146,84.50576,3.196806,-33.3421784144664,-33.342178414463,-0.0000151327319097788,200.084188235696,200.084188220424,0.0024720917670895,89.99929,89.99929,14259.37,0.06431723
25.01048,S,25.01048,0.1810326,0,0.290149,0,0,36.14094,1.374658,0,64.78146,84.50576,3.196806,-33.3381203314772,-33.3381203314738,-0.0000151069602873291,199.750807039856,199.750807024561,0.00247194069749,89.99929,89.99929,14261.37,0.06434195
25.02048,S,25.02048,0.1807323,0,0.290176,0,0,36.14094,1.370113,0,64.78146,84.50576,3.196806,-33.3340781430604,-33.334078143057,-0.0000150811903228126,199.4174662659,199.417466250581,0.00247178988559014,89.99929,89.99929,14263.36,0.06436668
25.03048,S,25.03048,0.180432,0,0.290203,0,0,36.14094,1.365575,0,64.78146,84.50576,3.196806,-33.3300314842951,-33.3300314842917,-0.0000150554303058946,199.084165958531,199.084165943188,0.00247163933129045,89.99928,89.99928,14265.36,0.06439139
25.04048,S,25.04048,0.1801317,0,0.29023,0,0,36.14094,1.361045,0,64.78146,84.50576,3.196806,-33.3259987332805,-33.3259987332771,-0.0000150296752627758,198.750905978671,198.750905963304,0.00247148903454118,89.99928,89.99928,14267.34,0.0644161
25.05048,S,25.05048,0.1798314,0,0.290257,0,0,36.14094,1.356524,0,64.78146,84.50576,3.196806,-33.3219709493198,-33.3219709493164,-0.0000150039417727872,198.41768627665,198.417686261259,0.00247133899512681,89.99928,89.99928,14269.33,0.06444082
25.06048,S,25.06048,0.1795312,0,0.290284,0,0,36.14094,1.35201,0,64.78146,84.50576,3.196806,-33.3179506159398,-33.3179506159364,-0.0000149781999931331,198.084506777962,198.084506762547,0.00247118921313023,89.99928,89.99928,14271.31,0.06446553
25.07048,S,25.07048,0.1792309,0,0.2903111,0,0,36.14094,1.347506,0,64.78146,84.50576,3.196806,-33.3139377331406,-33.3139377331372,-0.0000149524847404084,197.751367408101,197.751367392662,0.00247103968828617,89.99928,89.99928,14273.29,0.06449024
25.08048,S,25.08048,0.1789308,0,0.2903382,0,0,36.14094,1.343008,0,64.78146,84.50576,3.196806,-33.3099288239844,-33.3099288239811,-0.0000149267597769328,197.418268127331,197.418268111868,0.00247089042069174,89.99928,89.99928,14275.26,0.06451495
25.09048,S,25.09048,0.1786306,0,0.2903653,0,0,36.14094,1.33852,0,64.78146,84.50576,3.196806,-33.3059313390521,-33.3059313390488,-0.0000149010518664832,197.085208821409,197.085208805922,0.00247074141017641,89.99928,89.99928,14277.23,0.06453966
25.10048,S,25.10048,0.1783305,0,0.2903924,0,0,36.14094,1.33404,0,64.78146,84.50576,3.196806,-33.3019422981113,-33.301942298108,-0.0000148753702461155,196.752189405895,196.752189390384,0.00247059265647727,89.99928,89.99928,14279.2,0.06456436
25.11048,S,25.11048,0.1780304,0,0.2904195,0,0,36.14094,1.329568,0,64.78146,84.50576,3.196806,-33.297960211046,-33.2979602110427,-0.0000148496798623871,196.419209811252,196.419209795716,0.00247044415968197,89.99928,89.99928,14281.16,0.06458907
25.12048,S,25.12048,0.1777304,0,0.2904466,0,0,36.14094,1.325103,0,64.78146,84.50576,3.196806,-33.2939806075075,-33.2939806075042,-0.0000148239897155063,196.086270012643,196.086269997083,0.00247029591978813,89.99928,89.99928,14283.12,0.06461377
25.13048,S,25.13048,0.1774303,0,0.2904738,0,0,36.14094,1.320648,0,64.78146,84.50576,3.196806,-33.2900109380767,-33.2900109380734,-0.0000147983287008784,195.753369910728,195.753369895143,0.00247014793650443,89.99928,89.99928,14285.08,0.06463847
25.14048,S,25.14048,0.1771303,0,0.290501,0,0,36.14094,1.316199,0,64.78146,84.50576,3.196806,-33.2860492159321,-33.2860492159288,-0.0000147726598702801,195.420509426034,195.420509410424,0.00247000020990903,89.99928,89.99928,14287.04,0.06466317
25.15048,S,25.15048,0.1768304,0,0.2905281,0,0,36.14094,1.31176,0,64.78146,84.50576,3.196806,-33.2820994147167,-33.2820994147134,-0.0000147470104611838,195.08768843935,195.087688423716,0.00246985273980771,89.99928,89.99928,14288.99,0.06468787
25.16048,S,25.16048,0.1765304,0,0.2905554,0,0,36.14094,1.307328,0,64.78146,84.50576,3.196806,-33.2781436530367,-33.2781436530334,-0.0000147213617626302,194.754907010283,194.754906994624,0.00246970552619337,89.99928,89.99928,14290.93,0.06471257
25.17048,S,25.17048,0.1762305,0,0.2905826,0,0,36.14094,1.302905,0,64.78146,84.50576,3.196806,-33.2742122299204,-33.2742122299172,-0.0000146957296434074,194.422164895446,194.422164879762,0.00246955856890022,89.99928,89.99928,14292.88,0.06473727
25.18048,S,25.18048,0.1759306,0,0.2906098,0,0,36.14094,1.298489,0,64.78146,84.50576,3.196806,-33.270275343045,-33.2702753430418,-0.0000146701001295081,194.089462149477,194.089462133768,0.0024694118679022,89.99928,89.99928,14294.82,0.06476196
25.19048,S,25.19048,0.1756308,0,0.290637,0,0,36.14094,1.294083,0,64.78146,84.50576,3.196806,-33.2663488869827,-33.2663488869795,-0.0000146444845896163,193.756798668068,193.756798652334,0.00246926542305958,89.99928,89.99928,14296.76,0.06478665
25.20048,S,25.20048,0.175331,0,0.2906643,0,0,36.14094,1.289683,0,64.78146,84.50576,3.196806,-33.2624293847957,-33.2624293847925,-0.0000146188699971147,193.424174381681,193.424174365921,0.00246911923436288,89.99928,89.99928,14298.69,0.06481134
25.21048,S,25.21048,0.1750312,0,0.2906916,0,0,36.14094,1.285293,0,64.78146,84.50576,3.196806,-33.2585213068326,-33.2585213068294,-0.000014593270326011,193.091589176072,193.091589160287,0.00246897330166288,89.99927,89.99927,14300.62,0.06483603
25.22048,S,25.22048,0.1747314,0,0.2907189,0,0,36.14094,1.28091,0,64.78146,84.50576,3.196806,-33.2546186926287,-33.2546186926255,-0.0000145676806025058,192.759042996604,192.759042980794,0.00246882762486011,89.99927,89.99927,14302.55,0.06486072
25.23048,S,25.23048,0.1744317,0,0.2907462,0,0,36.14094,1.276536,0,64.78146,84.50576,3.196806,-33.2507180652463,-33.2507180652431,-0.0000145420968001902,192.42653582341,192.426535807574,0.00246868220389536,89.99927,89.99927,14304.47,0.06488542
25.24048,S,25.24048,0.174132,0,0.2907735,0,0,36.14094,1.272169,0,64.78146,84.50576,3.196806,-33.2468288620878,-33.2468288620846,-0.0000145165203401496,192.094067542245,192.094067526384,0.0024685370386952,89.99927,89.99927,14306.39,0.0649101
25.25048,S,25.25048,0.1738323,0,0.2908008,0,0,36.14094,1.26781,0,64.78146,84.50576,3.196806,-33.24294065234,-33.2429406523368,-0.000014490947906518,191.761638143178,191.761638127291,0.00246839212921937,89.99927,89.99927,14308.31,0.06493478
25.26048,S,25.26048,0.1735326,0,0.2908282,0,0,36.14094,1.263459,0,64.78146,84.50576,3.196806,-33.2390718141022,-33.2390718140991,-0.0000144653816309236,191.429247432493,191.42924741658,0.00246824747540629,89.99926,89.99926,14310.23,0.06495947
25.27048,S,25.27048,0.173233,0,0.2908556,0,0,36.14094,1.259117,0,64.78146,84.50576,3.196806,-33.2352009890429,-33.2352009890398,-0.0000144398402243255,191.096895430056,191.096895414118,0.00246810307700727,89.99926,89.99926,14312.14,0.06498415
25.28048,S,25.28048,0.1729334,0,0.2908829,0,0,36.14094,1.254782,0,64.78146,84.50576,3.196806,-33.2313396013859,-33.2313396013828,-0.000014414287685891,190.764582041496,190.764582025532,0.00246795893413363,89.99926,89.99926,14314.04,0.06500883
25.29048,S,25.29048,0.1726339,0,0.2909103,0,0,36.14094,1.250456,0,64.78146,84.50576,3.196806,-33.2274881478365,-33.2274881478334,-0.0000143887512530921,190.432307167471,190.432307151481,0.00246781504662432,89.99926,89.99926,14315.95,0.06503351
25.30048,S,25.30048,0.1723343,0,0.2909378,0,0,36.14094,1.246138,0,64.78146,84.50576,3.196806,-33.2236426547518,-33.2236426547487,-0.0000143632297416911,190.100070748376,190.10007073236,0.00246767141433011,89.99926,89.99926,14317.85,0.06505819
25.31048,S,25.31048,0.1720348,0,0.2909652,0,0,36.14094,1.241828,0,64.78146,84.50576,3.196806,-33.219799645194,-33.2197996451909,-0.0000143377113093086,189.767872759375,189.767872743333,0.00246752803722022,89.99926,89.99926,14319.75,0.06508286
25.32048,S,25.32048,0.1717354,0,0.2909926,0,0,36.14094,1.237525,0,64.78146,84.50576,3.196806,-33.2159720335031,-33.2159720335,-0.0000143121999823536,189.435713046491,189.435713030422,0.0024673849152236,89.99925,89.99925,14321.64,0.06510754
25.33048,S,25.33048,0.1714359,0,0.2910201,0,0,36.14094,1.233231,0,64.78146,84.50576,3.196806,-33.2121404481692,-33.2121404481661,-0.0000142866898396366,189.103591649459,189.103591633364,0.0024672420483284,89.99925,89.99925,14323.53,0.06513222
25.34048,S,25.34048,0.1711365,0,0.2910476,0,0,36.14094,1.228945,0,64.78146,84.50576,3.196806,-33.2083297244614,-33.2083297244583,-0.0000142612017237449,188.771508359664,188.771508343542,0.00246709943631435,89.99925,89.99925,14325.42,0.06515688
25.35048,S,25.35048,0.1708371,0,0.2910751,0,0,36.14094,1.224667,0,64.78146,84.50576,3.196806,-33.2045100600566,-33.2045100600535,-0.0000142357098182918,188.439463266511,188.439463250363,0.00246695707921935,89.99925,89.99925,14327.3,0.06518155
25.36049,S,25.36049,0.1705378,0,0.2911026,0,0,36.14094,1.220397,0,64.78146,84.50576,3.196806,-33.2007122506887,-33.2007122506857,-0.0000142102397028164,188.107456151452,188.107456135277,0.0024668149768255,89.99925,89.99925,14329.19,0.06520622
25.37049,S,25.37049,0.1702384,0,0.2911301,0,0,36.14094,1.216134,0,64.78146,84.50576,3.196806,-33.1969144413209,-33.1969144413179,-0.0000141847553764861,187.775487014486,187.775486998284,0.00246667312927491,89.99924,89.99924,14331.06,0.06523089
25.38049,S,25.38049,0.1699391,0,0.2911576,0,0,36.14094,1.211881,0,64.78146,84.50576,3.196806,-33.1931285528823,-33.1931285528793,-0.0000141593011297988,187.443555736402,187.443555720174,0.00246653153626678,89.99924,89.99924,14332.94,0.06525556
25.39049,S,25.39049,0.1696398,0,0.2911852,0,0,36.14094,1.207635,0,64.78146,84.50576,3.196806,-33.1893406776221,-33.1893406776191,-0.000014133849488435,187.111662337071,187.111662320816,0.00246639019777505,89.99924,89.99924,14334.81,0.06528022
25.40049,S,25.40049,0.1693406,0,0.2912127,0,0,36.14094,1.203397,0,64.78146,84.50576,3.196806,-33.1855696903451,-33.1855696903421,-0.0000141084004523946,186.779806647612,186.77980663133,0.00246624911377368,89.99924,89.99924,14336.68,0.06530488
25.41049,S,25.41049,0.1690414,0,0.2912403,0,0,36.14094,1.199167,0,64.78146,84.50576,3.196806,-33.1818016833003,-33.1818016832973,-0.0000140829552059156,186.447988638223,186.447988621914,0.00246610828422477,89.99924,89.99924,14338.54,0.06532954
25.42049,S,25.42049,0.1687422,0,0.2912679,0,0,36.14094,1.194945,0,64.78146,84.50576,3.196806,-33.1780406301309,-33.1780406301279,-0.000014057529617786,186.116208239366,186.116208223029,0.00246596770893173,89.99924,89.99924,14340.4,0.06535421
25.43049,S,25.43049,0.168443,0,0.2912955,0,0,36.14094,1.19073,0,64.78146,84.50576,3.196806,-33.174288020953,-33.17428802095,-0.0000140320995295523,185.784465366598,185.784465350234,0.00246582738793957,89.99924,89.99924,14342.26,0.06537887
25.44049,S,25.44049,0.1681439,0,0.2913231,0,0,36.14094,1.186525,0,64.78146,84.50576,3.196806,-33.1705413722398,-33.1705413722368,-0.0000140066886259729,185.452759960317,185.452759943926,0.00246568732105644,89.99924,89.99924,14344.11,0.06540352
25.45049,S,25.45049,0.1678448,0,0.2913507,0,0,36.14094,1.182327,0,64.78146,84.50576,3.196806,-33.1668016774018,-33.1668016773989,-0.0000139812800908693,185.121091950984,185.121091934565,0.00246554750825866,89.99924,89.99924,14345.97,0.06542818
25.46049,S,25.46049,0.1675457,0,0.2913784,0,0,36.14094,1.178136,0,64.78146,84.50576,3.196806,-33.1630714199662,-33.1630714199633,-0.0000139558798454312,184.789461244224,184.789461227778,0.00246540794946333,89.99924,89.99924,14347.81,0.06545283
25.47049,S,25.47049,0.1672467,0,0.291406,0,0,36.14094,1.173954,0,64.78146,84.50576,3.196806,-33.1593421559414,-33.1593421559385,-0.000013930481968469,184.457867830104,184.45786781363,0.00246526864464676,89.99924,89.99924,14349.66,0.06547748
25.48049,S,25.48049,0.1669476,0,0.2914337,0,0,36.14094,1.16978,0,64.78146,84.50576,3.196806,-33.1556238194351,-33.1556238194322,-0.0000139050999602948,184.126311599349,184.126311582847,0.00246512959365027,89.99923,89.99923,14351.5,0.06550214
25.49049,S,25.49049,0.1666487,0,0.2914614,0,0,36.14094,1.165614,0,64.78146,84.50576,3.196806,-33.1519104499826,-33.1519104499797,-0.0000138797255312433,183.794792502287,183.794792485757,0.00246499079639806,89.99923,89.99923,14353.34,0.06552679
25.50049,S,25.50049,0.1663497,0,0.2914891,0,0,36.14094,1.161456,0,64.78146,84.50576,3.196806,-33.1482099948701,-33.1482099948672,-0.0000138543617603331,183.463310409776,183.463310393218,0.00246485225278355,89.99923,89.99923,14355.17,0.06555144
25.51049,S,25.51049,0.1660507,0,0.2915168,0,0,36.14094,1.157305,0,64.78146,84.50576,3.196806,-33.1445085463468,-33.1445085463439,-0.0000138289896997575,183.131865331749,183.131865315163,0.00246471396288964,89.99923,89.99923,14357,0.06557608
25.52049,S,25.52049,0.1657518,0,0.2915445,0,0,36.14094,1.153163,0,64.78146,84.50576,3.196806,-33.1408224956904,-33.1408224956875,-0.0000138036399028548,182.800457114228,182.800457097614,0.0024645759264937,89.99923,89.99923,14358.83,0.06560073
25.53049,S,25.53049,0.1654529,0,0.2915723,0,0,36.14094,1.149028,0,64.78146,84.50576,3.196806,-33.1371379351502,-33.1371379351473,-0.0000137782912901899,182.469085742311,182.469085725669,0.00246443814358388,89.99922,89.99922,14360.66,0.06562538
25.54049,S,25.54049,0.1651541,0,0.2916,0,0,36.14094,1.144902,0,64.78146,84.50576,3.196806,-33.1334613218961,-33.1334613218932,-0.0000137529500198002,182.137751136527,182.137751119856,0.00246430061408676,89.99922,89.99922,14362.48,0.06565002
25.55049,S,25.55049,0.1648553,0,0.2916278,0,0,36.14094,1.140783,0,64.78146,84.50576,3.196806,-33.1297986163928,-33.1297986163899,-0.0000137276203549421,181.806453157796,181.806453141097,0.00246416333788628,89.99922,89.99922,14364.29,0.06567466
25.56049,S,25.56049,0.1645565,0,0.2916555,0,0,36.14094,1.136673,0,64.78146,84.50576,3.196806,-33.1261383944163,-33.1261383944135,-0.0000137022980323591,181.475191781285,181.475191764557,0.00246402631490902,89.99922,89.99922,14366.11,0.0656993
25.57049,S,25.57049,0.1642577,0,0.2916833,0,0,36.14094,1.132571,0,64.78146,84.50576,3.196806,-33.1224786691453,-33.1224786691425,-0.0000136769818678132,181.143967002026,181.143966985269,0.0024638895450934,89.99922,89.99922,14367.92,0.06572394
25.58049,S,25.58049,0.1639589,0,0.2917112,0,0,36.14094,1.128475,0,64.78146,84.50576,3.196806,-33.1188338450358,-33.118833845033,-0.0000136516704402191,180.812778671007,180.812778654221,0.00246375302839205,89.99921,89.99921,14369.73,0.06574858
25.59049,S,25.59049,0.1636602,0,0.291739,0,0,36.14094,1.124388,0,64.78146,84.50576,3.196806,-33.1151890209263,-33.1151890209235,-0.0000136263699076138,180.481626788228,180.481626771414,0.00246361676469602,89.99921,89.99921,14371.53,0.06577322
25.60049,S,25.60049,0.1633615,0,0.2917668,0,0,36.14094,1.120309,0,64.78146,84.50576,3.196806,-33.1115610847999,-33.1115610847971,-0.0000136010717434843,180.150511184811,180.150511167967,0.00246348075398163,89.99921,89.99921,14373.34,0.06579786
25.61049,S,25.61049,0.1630629,0,0.2917947,0,0,36.14094,1.116238,0,64.78146,84.50576,3.196806,-33.1079306651466,-33.1079306651438,-0.0000135757901586857,179.819431885589,179.819431868716,0.00246334499608308,89.99921,89.99921,14375.13,0.06582249
25.62049,S,25.62049,0.1627642,0,0.2918225,0,0,36.14094,1.112175,0,64.78146,84.50576,3.196806,-33.1043116697171,-33.1043116697143,-0.000013550501231612,179.48838877632,179.488388759418,0.00246320949107379,89.99921,89.99921,14376.93,0.06584712
25.63049,S,25.63049,0.1624656,0,0.2918504,0,0,36.14094,1.10812,0,64.78146,84.50576,3.196806,-33.1007006215737,-33.1007006215709,-0.0000135252388314677,179.157381777532,179.157381760601,0.0024630742386885,89.99921,89.99921,14378.72,0.06587175
25.64049,S,25.64049,0.162167,0,0.2918783,0,0,36.14094,1.104072,0,64.78146,84.50576,3.196806,-33.0970970240111,-33.0970970240083,-0.0000134999650626394,178.82641081472,178.826410797759,0.00246293923904089,89.99921,89.99921,14380.51,0.06589638
25.65049,S,25.65049,0.1618685,0,0.2919061,0,0,36.14094,1.100033,0,64.78146,84.50576,3.196806,-33.0934983935023,-33.0934983934996,-0.0000134747100047702,178.495475838211,178.495475821221,0.00246280449194385,89.99921,89.99921,14382.29,0.06592102
25.66049,S,25.66049,0.16157,0,0.291934,0,0,36.14094,1.096002,0,64.78146,84.50576,3.196806,-33.0899022465204,-33.0899022465177,-0.000013449461815481,178.164576823172,178.164576806152,0.0024626699973287,89.99921,89.99921,14384.08,0.06594564
