Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
163.5013,S,163.5013,0.02721311,0,1.33,0,0,37.12571,0.04067069,0,0,0,0,0.0158508251552618,0.0158508251552618,0,-30.26192,-30.26192,0,0,-89.70435,12515.28,0.07003778
163.6013,S,163.6013,0.0272114,0,1.33,0,0,37.12571,0.04067067,0,0,0,0,0.015805154808092,0.015805154808092,0,-30.26034,-30.26034,0,0,-89.70435,12512.25,0.07003778
163.7013,S,163.7013,0.02720969,0,1.33,0,0,37.12571,0.04067072,0,0,0,0,0.0158370665007723,0.0158370665007723,0,-30.25876,-30.25876,0,0,-89.70435,12509.22,0.07003778
163.8013,S,163.8013,0.02720798,0,1.33,0,0,37.12571,0.04067073,0,0,0,0,0.015841921212818,0.015841921212818,0,-30.25718,-30.25718,0,0,-89.70435,12506.2,0.07003778
163.9014,S,163.9014,0.02720627,0,1.33,0,0,37.12571,0.04067072,0,0,0,0,0.0158424329285296,0.0158424329285296,0,-30.25559,-30.25559,0,0,-89.70435,12503.17,0.07003778
164.0014,S,164.0014,0.02720455,0,1.33,0,0,37.12571,0.04067073,0,0,0,0,0.0158249870187461,0.0158249870187461,0,-30.25401,-30.25401,0,0,-89.70435,12500.15,0.07003778
164.1014,S,164.1014,0.02720285,0,1.33,0,0,37.12571,0.04067071,0,0,0,0,0.0157979264250301,0.0157979264250301,0,-30.25243,-30.25243,0,0,-89.70435,12497.12,0.07003778
164.2014,S,164.2014,0.02720114,0,1.33,0,0,37.12571,0.04067076,0,0,0,0,0.0158271819148581,0.0158271819148581,0,-30.25085,-30.25085,0,0,-89.70435,12494.1,0.07003778
164.3014,S,164.3014,0.02719943,0,1.33,0,0,37.12571,0.04067074,0,0,0,0,0.0157990706477733,0.0157990706477733,0,-30.24927,-30.24927,0,0,-89.70435,12491.07,0.07003778
164.4014,S,164.4014,0.02719772,0,1.33,0,0,37.12571,0.04067075,0,0,0,0,0.0158007580450246,0.0158007580450246,0,-30.24769,-30.24769,0,0,-89.70435,12488.05,0.07003778
164.5014,S,164.5014,0.02719601,0,1.33,0,0,37.12571,0.04067076,0,0,0,0,0.0158019174739223,0.0158019174739223,0,-30.24611,-30.24611,0,0,-89.70435,12485.02,0.07003778
164.6014,S,164.6014,0.0271943,0,1.33,0,0,37.12571,0.04067077,0,0,0,0,0.0157987342922965,0.0157987342922965,0,-30.24453,-30.24453,0,0,-89.70435,12482,0.07003778
164.7014,S,164.7014,0.0271926,0,1.33,0,0,37.12571,0.04067078,0,0,0,0,0.0157988379497809,0.0157988379497809,0,-30.24295,-30.24295,0,0,-89.70435,12478.97,0.07003778
164.8014,S,164.8014,0.02719089,0,1.33,0,0,37.12571,0.04067079,0,0,0,0,0.0157945991069397,0.0157945991069397,0,-30.24137,-30.24137,0,0,-89.70435,12475.95,0.07003778
164.9014,S,164.9014,0.02718918,0,1.33,0,0,37.12571,0.0406708,0,0,0,0,0.0157936472134423,0.0157936472134423,0,-30.23979,-30.23979,0,0,-89.70435,12472.92,0.07003778
165.0014,S,165.0014,0.02718747,0,1.33,0,0,37.12571,0.0406708,0,0,0,0,0.0157883529298317,0.0157883529298317,0,-30.23821,-30.23821,0,0,-89.70435,12469.9,0.07003778
165.1014,S,165.1014,0.02718576,0,1.33,0,0,37.12571,0.04067081,0,0,0,0,0.0157863457057488,0.0157863457057488,0,-30.23663,-30.23663,0,0,-89.70435,12466.88,0.07003778
165.2014,S,165.2014,0.02718406,0,1.33,0,0,37.12571,0.04067082,0,0,0,0,0.0157838108990518,0.0157838108990518,0,-30.23505,-30.23505,0,0,-89.70435,12463.85,0.07003778
165.3014,S,165.3014,0.02718235,0,1.33,0,0,37.12571,0.04067086,0,0,0,0,0.0158034154046121,0.0158034154046121,0,-30.23347,-30.23347,0,0,-89.70435,12460.83,0.07003778
165.4014,S,165.4014,0.02718064,0,1.33,0,0,37.12571,0.04067083,0,0,0,0,0.0157733440609107,0.0157733440609107,0,-30.23189,-30.23189,0,0,-89.70435,12457.81,0.07003778
165.5014,S,165.5014,0.02717893,0,1.33,0,0,37.12571,0.04067083,0,0,0,0,0.0157654121396931,0.0157654121396931,0,-30.23031,-30.23031,0,0,-89.70435,12454.78,0.07003778
165.6015,S,165.6015,0.02717722,0,1.33,0,0,37.12571,0.04067087,0,0,0,0,0.0157872407881214,0.0157872407881214,0,-30.22873,-30.22873,0,0,-89.70435,12451.76,0.07003778
165.7015,S,165.7015,0.02717551,0,1.33,0,0,37.12571,0.04067084,0,0,0,0,0.0157517809629937,0.0157517809629937,0,-30.22715,-30.22715,0,0,-89.70435,12448.74,0.07003778
165.8015,S,165.8015,0.02717381,0,1.33,0,0,37.12571,0.04067085,0,0,0,0,0.0157460818177313,0.0157460818177313,0,-30.22557,-30.22557,0,0,-89.70435,12445.72,0.07003778
165.9015,S,165.9015,0.02717211,0,1.33,0,0,37.12571,0.04067087,0,0,0,0,0.0157398554755801,0.0157398554755801,0,-30.224,-30.224,0,0,-89.70435,12442.69,0.07003778
166.0015,S,166.0015,0.0271704,0,1.33,0,0,37.12571,0.04067091,0,0,0,0,0.0157770158289594,0.0157770158289594,0,-30.22242,-30.22242,0,0,-89.70435,12439.67,0.07003778
166.1015,S,166.1015,0.02716869,0,1.33,0,0,37.12571,0.04067091,0,0,0,0,0.0157697336037259,0.0157697336037259,0,-30.22084,-30.22084,0,0,-89.70435,12436.65,0.07003778
166.2015,S,166.2015,0.02716699,0,1.33,0,0,37.12571,0.0406709,0,0,0,0,0.0157581096495676,0.0157581096495676,0,-30.21926,-30.21926,0,0,-89.70435,12433.63,0.07003778
166.3015,S,166.3015,0.02716529,0,1.33,0,0,37.12571,0.04067089,0,0,0,0,0.0157233195313609,0.0157233195313609,0,-30.21769,-30.21769,0,0,-89.70435,12430.61,0.07003778
166.4015,S,166.4015,0.02716358,0,1.33,0,0,37.12571,0.04067093,0,0,0,0,0.0157583663855689,0.0157583663855689,0,-30.21611,-30.21611,0,0,-89.70435,12427.58,0.07003778
166.5015,S,166.5015,0.02716187,0,1.33,0,0,37.12571,0.04067093,0,0,0,0,0.0157489774753969,0.0157489774753969,0,-30.21453,-30.21453,0,0,-89.70435,12424.56,0.07003778
166.6015,S,166.6015,0.02716017,0,1.33,0,0,37.12571,0.04067095,0,0,0,0,0.0157390617537487,0.0157390617537487,0,-30.21296,-30.21296,0,0,-89.70435,12421.54,0.07003778
166.7015,S,166.7015,0.02715847,0,1.33,0,0,37.12571,0.04067095,0,0,0,0,0.0157460787396886,0.0157460787396886,0,-30.21138,-30.21138,0,0,-89.70435,12418.52,0.07003778
166.8015,S,166.8015,0.02715677,0,1.33,0,0,37.12571,0.04067097,0,0,0,0,0.015735110670775,0.015735110670775,0,-30.20981,-30.20981,0,0,-89.70435,12415.5,0.07003778
166.9015,S,166.9015,0.02715507,0,1.33,0,0,37.12571,0.04067099,0,0,0,0,0.0157410776470499,0.0157410776470499,0,-30.20824,-30.20824,0,0,-89.70435,12412.48,0.07003778
167.0015,S,167.0015,0.02715337,0,1.33,0,0,37.12571,0.04067101,0,0,0,0,0.0157503349561665,0.0157503349561665,0,-30.20667,-30.20667,0,0,-89.70435,12409.46,0.07003778
167.1015,S,167.1015,0.02715167,0,1.33,0,0,37.12571,0.04067103,0,0,0,0,0.0157552532580283,0.0157552532580283,0,-30.2051,-30.2051,0,0,-89.70435,12406.44,0.07003778
167.2016,S,167.2016,0.02714997,0,1.33,0,0,37.12571,0.04067102,0,0,0,0,0.0157634620016012,0.0157634620016012,0,-30.20352,-30.20352,0,0,-89.70435,12403.42,0.07003778
167.3016,S,167.3016,0.02714826,0,1.33,0,0,37.12571,0.04067102,0,0,0,0,0.0157498656886759,0.0157498656886759,0,-30.20194,-30.20194,0,0,-89.70435,12400.4,0.07003778
167.4016,S,167.4016,0.02714656,0,1.33,0,0,37.12571,0.04067104,0,0,0,0,0.0157319283066997,0.0157319283066997,0,-30.20037,-30.20037,0,0,-89.70435,12397.38,0.07003778
167.5016,S,167.5016,0.02714486,0,1.33,0,0,37.12571,0.04067105,0,0,0,0,0.0157385623783526,0.0157385623783526,0,-30.1988,-30.1988,0,0,-89.70435,12394.36,0.07003778
167.6016,S,167.6016,0.02714317,0,1.33,0,0,37.12571,0.04067107,0,0,0,0,0.0157408577152722,0.0157408577152722,0,-30.19723,-30.19723,0,0,-89.70435,12391.34,0.07003778
167.7016,S,167.7016,0.02714146,0,1.33,0,0,37.12571,0.04067106,0,0,0,0,0.0157464437663961,0.0157464437663961,0,-30.19565,-30.19565,0,0,-89.70435,12388.32,0.07003778
167.8016,S,167.8016,0.02713975,0,1.33,0,0,37.12571,0.04067108,0,0,0,0,0.0157528173370736,0.0157528173370736,0,-30.19407,-30.19407,0,0,-89.70435,12385.3,0.07003778
167.9016,S,167.9016,0.02713806,0,1.33,0,0,37.12571,0.0406711,0,0,0,0,0.0157360641794142,0.0157360641794142,0,-30.1925,-30.1925,0,0,-89.70435,12382.28,0.07003778
168.0016,S,168.0016,0.02713636,0,1.33,0,0,37.12571,0.04067111,0,0,0,0,0.015740073632081,0.015740073632081,0,-30.19093,-30.19093,0,0,-89.70435,12379.26,0.07003778
168.1016,S,168.1016,0.02713466,0,1.33,0,0,37.12571,0.04067113,0,0,0,0,0.015739744622671,0.015739744622671,0,-30.18936,-30.18936,0,0,-89.70435,12376.24,0.07003778
168.2016,S,168.2016,0.02713296,0,1.33,0,0,37.12571,0.04067114,0,0,0,0,0.0157427066001077,0.0157427066001077,0,-30.18779,-30.18779,0,0,-89.70435,12373.22,0.07003778
168.3016,S,168.3016,0.02713127,0,1.33,0,0,37.12571,0.04067115,0,0,0,0,0.0157413302242801,0.0157413302242801,0,-30.18622,-30.18622,0,0,-89.70435,12370.2,0.07003778
168.4016,S,168.4016,0.02712957,0,1.33,0,0,37.12571,0.04067117,0,0,0,0,0.0157432449441117,0.0157432449441117,0,-30.18465,-30.18465,0,0,-89.70435,12367.19,0.07003778
168.5016,S,168.5016,0.02712787,0,1.33,0,0,37.12571,0.04067117,0,0,0,0,0.0157408214195058,0.0157408214195058,0,-30.18308,-30.18308,0,0,-89.70435,12364.17,0.07003778
168.6016,S,168.6016,0.02712617,0,1.33,0,0,37.12571,0.04067118,0,0,0,0,0.0157416890993858,0.0157416890993858,0,-30.18151,-30.18151,0,0,-89.70435,12361.15,0.07003778
168.7016,S,168.7016,0.02712447,0,1.33,0,0,37.12571,0.0406712,0,0,0,0,0.0157684211743714,0.0157684211743714,0,-30.17993,-30.17993,0,0,-89.70435,12358.13,0.07003778
168.8017,S,168.8017,0.02712277,0,1.33,0,0,37.12571,0.04067121,0,0,0,0,0.015743127010964,0.015743127010964,0,-30.17836,-30.17836,0,0,-89.70435,12355.11,0.07003778
168.9017,S,168.9017,0.02712107,0,1.33,0,0,37.12571,0.04067122,0,0,0,0,0.0157424206812991,0.0157424206812991,0,-30.17679,-30.17679,0,0,-89.70435,12352.1,0.07003778
169.0017,S,169.0017,0.02711937,0,1.33,0,0,37.12571,0.04067123,0,0,0,0,0.0157373763796116,0.0157373763796116,0,-30.17522,-30.17522,0,0,-89.70435,12349.08,0.07003778
169.1017,S,169.1017,0.02711768,0,1.33,0,0,37.12571,0.04067124,0,0,0,0,0.015735623554832,0.015735623554832,0,-30.17365,-30.17365,0,0,-89.70435,12346.06,0.07003778
169.2017,S,169.2017,0.02711598,0,1.33,0,0,37.12571,0.04067124,0,0,0,0,0.0157295328668425,0.0157295328668425,0,-30.17208,-30.17208,0,0,-89.70435,12343.04,0.07003778
169.3017,S,169.3017,0.02711428,0,1.33,0,0,37.12571,0.04067125,0,0,0,0,0.0157531051112585,0.0157531051112585,0,-30.1705,-30.1705,0,0,-89.70435,12340.03,0.07003778
169.4017,S,169.4017,0.02711258,0,1.33,0,0,37.12571,0.04067123,0,0,0,0,0.0157021073618395,0.0157021073618395,0,-30.16893,-30.16893,0,0,-89.70435,12337.01,0.07003778
169.5017,S,169.5017,0.02711088,0,1.33,0,0,37.12571,0.04067126,0,0,0,0,0.0157208122318409,0.0157208122318409,0,-30.16736,-30.16736,0,0,-89.70435,12333.99,0.07003778
169.6017,S,169.6017,0.02710919,0,1.33,0,0,37.12571,0.04067127,0,0,0,0,0.0157164402663952,0.0157164402663952,0,-30.16579,-30.16579,0,0,-89.70435,12330.98,0.07003778
169.7017,S,169.7017,0.02710749,0,1.33,0,0,37.12571,0.04067127,0,0,0,0,0.0157077307101616,0.0157077307101616,0,-30.16422,-30.16422,0,0,-89.70435,12327.96,0.07003778
169.8017,S,169.8017,0.02710579,0,1.33,0,0,37.12571,0.04067127,0,0,0,0,0.0157023130120706,0.0157023130120706,0,-30.16265,-30.16265,0,0,-89.70435,12324.94,0.07003778
169.9017,S,169.9017,0.02710409,0,1.33,0,0,37.12571,0.0406713,0,0,0,0,0.0157189126970181,0.0157189126970181,0,-30.16108,-30.16108,0,0,-89.70435,12321.93,0.07003778
170.0017,S,170.0017,0.0271024,0,1.33,0,0,37.12571,0.04067131,0,0,0,0,0.0157124467404088,0.0157124467404088,0,-30.15951,-30.15951,0,0,-89.70435,12318.91,0.07003778
170.1017,S,170.1017,0.0271007,0,1.33,0,0,37.12571,0.04067131,0,0,0,0,0.0157054581080729,0.0157054581080729,0,-30.15794,-30.15794,0,0,-89.70435,12315.9,0.07003778
170.2017,S,170.2017,0.02709901,0,1.33,0,0,37.12571,0.04067131,0,0,0,0,0.0156941321571296,0.0156941321571296,0,-30.15637,-30.15637,0,0,-89.70435,12312.88,0.07003778
170.3017,S,170.3017,0.02709731,0,1.33,0,0,37.12571,0.04067131,0,0,0,0,0.0156860983365306,0.0156860983365306,0,-30.1548,-30.1548,0,0,-89.70435,12309.87,0.07003778
170.4017,S,170.4017,0.02709561,0,1.33,0,0,37.12571,0.04067131,0,0,0,0,0.015673727306158,0.015673727306158,0,-30.15323,-30.15323,0,0,-89.70435,12306.85,0.07003778
170.5018,S,170.5018,0.02709392,0,1.33,0,0,37.12571,0.04067134,0,0,0,0,0.0156909869209159,0.0156909869209159,0,-30.15166,-30.15166,0,0,-89.70435,12303.83,0.07003778
170.6018,S,170.6018,0.02709222,0,1.33,0,0,37.12571,0.04067133,0,0,0,0,0.0156775682860726,0.0156775682860726,0,-30.15009,-30.15009,0,0,-89.70435,12300.82,0.07003778
170.7018,S,170.7018,0.02709053,0,1.33,0,0,37.12571,0.04067133,0,0,0,0,0.0156674419993763,0.0156674419993763,0,-30.14852,-30.14852,0,0,-89.70435,12297.8,0.07003778
170.8018,S,170.8018,0.02708883,0,1.33,0,0,37.12571,0.04067133,0,0,0,0,0.0156567934179392,0.0156567934179392,0,-30.14695,-30.14695,0,0,-89.70435,12294.79,0.07003778
170.9018,S,170.9018,0.02708714,0,1.33,0,0,37.12571,0.04067135,0,0,0,0,0.0156418078989091,0.0156418078989091,0,-30.14539,-30.14539,0,0,-89.70435,12291.78,0.07003778
171.0018,S,171.0018,0.02708545,0,1.33,0,0,37.12571,0.04067134,0,0,0,0,0.0156514369382847,0.0156514369382847,0,-30.14382,-30.14382,0,0,-89.70435,12288.76,0.07003778
171.1018,S,171.1018,0.02708375,0,1.33,0,0,37.12571,0.04067137,0,0,0,0,0.0156617301788913,0.0156617301788913,0,-30.14225,-30.14225,0,0,-89.70435,12285.75,0.07003778
171.2018,S,171.2018,0.02708206,0,1.33,0,0,37.12571,0.04067139,0,0,0,0,0.0156489913280637,0.0156489913280637,0,-30.14069,-30.14069,0,0,-89.70435,12282.73,0.07003778
171.3018,S,171.3018,0.02708037,0,1.33,0,0,37.12571,0.04067139,0,0,0,0,0.0156532411505736,0.0156532411505736,0,-30.13912,-30.13912,0,0,-89.70435,12279.72,0.07003778
171.4018,S,171.4018,0.02707868,0,1.33,0,0,37.12571,0.0406714,0,0,0,0,0.0156394594154108,0.0156394594154108,0,-30.13756,-30.13756,0,0,-89.70435,12276.71,0.07003778
171.5018,S,171.5018,0.02707699,0,1.33,0,0,37.12571,0.04067142,0,0,0,0,0.015646483379868,0.015646483379868,0,-30.136,-30.136,0,0,-89.70435,12273.69,0.07003778
171.6018,S,171.6018,0.02707529,0,1.33,0,0,37.12571,0.04067145,0,0,0,0,0.0156754813213027,0.0156754813213027,0,-30.13443,-30.13443,0,0,-89.70435,12270.68,0.07003778
171.7018,S,171.7018,0.0270736,0,1.33,0,0,37.12571,0.04067144,0,0,0,0,0.0156601334779367,0.0156601334779367,0,-30.13286,-30.13286,0,0,-89.70435,12267.66,0.07003778
171.8018,S,171.8018,0.0270719,0,1.33,0,0,37.12571,0.04067146,0,0,0,0,0.015666752018241,0.015666752018241,0,-30.13129,-30.13129,0,0,-89.70435,12264.65,0.07003778
171.9018,S,171.9018,0.02707021,0,1.33,0,0,37.12571,0.04067145,0,0,0,0,0.0156503579859191,0.0156503579859191,0,-30.12972,-30.12972,0,0,-89.70435,12261.64,0.07003778
172.0018,S,172.0018,0.02706853,0,1.33,0,0,37.12571,0.04067146,0,0,0,0,0.0156334423112909,0.0156334423112909,0,-30.12816,-30.12816,0,0,-89.70435,12258.63,0.07003778
172.1019,S,172.1019,0.02706684,0,1.33,0,0,37.12571,0.04067148,0,0,0,0,0.0156335246489121,0.0156335246489121,0,-30.1266,-30.1266,0,0,-89.70435,12255.61,0.07003778
172.2019,S,172.2019,0.02706515,0,1.33,0,0,37.12571,0.04067149,0,0,0,0,0.0156369023672696,0.0156369023672696,0,-30.12504,-30.12504,0,0,-89.70435,12252.6,0.07003778
172.3019,S,172.3019,0.02706346,0,1.33,0,0,37.12571,0.04067151,0,0,0,0,0.0156622353074454,0.0156622353074454,0,-30.12347,-30.12347,0,0,-89.70435,12249.59,0.07003778
172.4019,S,172.4019,0.02706177,0,1.33,0,0,37.12571,0.04067152,0,0,0,0,0.0156432341810344,0.0156432341810344,0,-30.12191,-30.12191,0,0,-89.70435,12246.58,0.07003778
172.5019,S,172.5019,0.02706008,0,1.33,0,0,37.12571,0.04067153,0,0,0,0,0.0156412357410431,0.0156412357410431,0,-30.12035,-30.12035,0,0,-89.70435,12243.56,0.07003778
172.6019,S,172.6019,0.0270584,0,1.33,0,0,37.12571,0.04067154,0,0,0,0,0.01564253289704,0.01564253289704,0,-30.11879,-30.11879,0,0,-89.70435,12240.55,0.07003778
172.7019,S,172.7019,0.0270567,0,1.33,0,0,37.12571,0.04067156,0,0,0,0,0.015669589280165,0.015669589280165,0,-30.11722,-30.11722,0,0,-89.70435,12237.54,0.07003778
172.8019,S,172.8019,0.02705502,0,1.33,0,0,37.12571,0.04067157,0,0,0,0,0.0156446888708501,0.0156446888708501,0,-30.11566,-30.11566,0,0,-89.70435,12234.53,0.07003778
172.9019,S,172.9019,0.02705333,0,1.33,0,0,37.12571,0.04067158,0,0,0,0,0.0156444252129901,0.0156444252129901,0,-30.1141,-30.1141,0,0,-89.70435,12231.52,0.07003778
173.0019,S,173.0019,0.02705164,0,1.33,0,0,37.12571,0.04067159,0,0,0,0,0.015639827971853,0.015639827971853,0,-30.11254,-30.11254,0,0,-89.70435,12228.51,0.07003778
173.1019,S,173.1019,0.02704995,0,1.33,0,0,37.12571,0.0406716,0,0,0,0,0.0156647939653638,0.0156647939653638,0,-30.11097,-30.11097,0,0,-89.70435,12225.5,0.07003778
173.2019,S,173.2019,0.02704826,0,1.33,0,0,37.12571,0.04067161,0,0,0,0,0.015637809836555,0.015637809836555,0,-30.10941,-30.10941,0,0,-89.70435,12222.48,0.07003778
173.3019,S,173.3019,0.02704657,0,1.33,0,0,37.12571,0.04067162,0,0,0,0,0.0156354671260388,0.0156354671260388,0,-30.10785,-30.10785,0,0,-89.70435,12219.47,0.07003778
173.4019,S,173.4019,0.02704488,0,1.33,0,0,37.12571,0.04067163,0,0,0,0,0.0156588649328384,0.0156588649328384,0,-30.10628,-30.10628,0,0,-89.70435,12216.46,0.07003778
173.5019,S,173.5019,0.0270432,0,1.33,0,0,37.12571,0.04067163,0,0,0,0,0.0156303176227155,0.0156303176227155,0,-30.10472,-30.10472,0,0,-89.70435,12213.45,0.07003778
173.6019,S,173.6019,0.02704151,0,1.33,0,0,37.12571,0.04067164,0,0,0,0,0.0156264152312531,0.0156264152312531,0,-30.10316,-30.10316,0,0,-89.70435,12210.44,0.07003778
173.702,S,173.702,0.02703983,0,1.33,0,0,37.12571,0.04067168,0,0,0,0,0.0156444306410464,0.0156444306410464,0,-30.1016,-30.1016,0,0,-89.70435,12207.43,0.07003778
173.802,S,173.802,0.02703814,0,1.33,0,0,37.12571,0.04067168,0,0,0,0,0.0156394885641191,0.0156394885641191,0,-30.10004,-30.10004,0,0,-89.70435,12204.42,0.07003778
173.902,S,173.902,0.02703646,0,1.33,0,0,37.12571,0.04067168,0,0,0,0,0.0156302133882562,0.0156302133882562,0,-30.09848,-30.09848,0,0,-89.70435,12201.41,0.07003778
174.002,S,174.002,0.02703477,0,1.33,0,0,37.12571,0.04067168,0,0,0,0,0.0156242345617059,0.0156242345617059,0,-30.09692,-30.09692,0,0,-89.70435,12198.4,0.07003778
174.102,S,174.102,0.02703308,0,1.33,0,0,37.12571,0.04067172,0,0,0,0,0.0156439775668318,0.0156439775668318,0,-30.09536,-30.09536,0,0,-89.70435,12195.39,0.07003778
174.202,S,174.202,0.0270314,0,1.33,0,0,37.12571,0.04067172,0,0,0,0,0.015633144788147,0.015633144788147,0,-30.0938,-30.0938,0,0,-89.70435,12192.38,0.07003778
174.302,S,174.302,0.0270297,0,1.33,0,0,37.12571,0.04067172,0,0,0,0,0.0156518432058945,0.0156518432058945,0,-30.09223,-30.09223,0,0,-89.70435,12189.37,0.07003778
174.402,S,174.402,0.02702802,0,1.33,0,0,37.12571,0.04067172,0,0,0,0,0.0156186114781676,0.0156186114781676,0,-30.09067,-30.09067,0,0,-89.70435,12186.37,0.07003778
174.502,S,174.502,0.02702633,0,1.33,0,0,37.12571,0.04067172,0,0,0,0,0.0156100351715054,0.0156100351715054,0,-30.08911,-30.08911,0,0,-89.70435,12183.36,0.07003778
174.602,S,174.602,0.02702465,0,1.33,0,0,37.12571,0.04067172,0,0,0,0,0.0156009408397324,0.0156009408397324,0,-30.08755,-30.08755,0,0,-89.70435,12180.35,0.07003778
174.702,S,174.702,0.02702297,0,1.33,0,0,37.12571,0.04067175,0,0,0,0,0.0156137376291596,0.0156137376291596,0,-30.08599,-30.08599,0,0,-89.70435,12177.34,0.07003778
174.802,S,174.802,0.02702128,0,1.33,0,0,37.12571,0.04067175,0,0,0,0,0.0156036046890051,0.0156036046890051,0,-30.08443,-30.08443,0,0,-89.70435,12174.33,0.07003778
174.902,S,174.902,0.02701959,0,1.33,0,0,37.12571,0.04067175,0,0,0,0,0.0155891391877603,0.0155891391877603,0,-30.08287,-30.08287,0,0,-89.70435,12171.32,0.07003778
175.002,S,175.002,0.02701791,0,1.33,0,0,37.12571,0.04067177,0,0,0,0,0.0156041862061826,0.0156041862061826,0,-30.08131,-30.08131,0,0,-89.70435,12168.31,0.07003778
175.102,S,175.102,0.02701622,0,1.33,0,0,37.12571,0.04067177,0,0,0,0,0.015588682419569,0.015588682419569,0,-30.07975,-30.07975,0,0,-89.70435,12165.31,0.07003778
175.202,S,175.202,0.02701454,0,1.33,0,0,37.12571,0.04067176,0,0,0,0,0.0155764756277037,0.0155764756277037,0,-30.07819,-30.07819,0,0,-89.70435,12162.3,0.07003778
175.302,S,175.302,0.02701285,0,1.33,0,0,37.12571,0.04067179,0,0,0,0,0.0155899586634263,0.0155899586634263,0,-30.07663,-30.07663,0,0,-89.70435,12159.29,0.07003778
175.4021,S,175.4021,0.02701117,0,1.33,0,0,37.12571,0.04067178,0,0,0,0,0.0155728992119535,0.0155728992119535,0,-30.07507,-30.07507,0,0,-89.70435,12156.28,0.07003778
175.5021,S,175.5021,0.02700949,0,1.33,0,0,37.12571,0.0406718,0,0,0,0,0.0155853389562139,0.0155853389562139,0,-30.07351,-30.07351,0,0,-89.70435,12153.28,0.07003778
175.6021,S,175.6021,0.0270078,0,1.33,0,0,37.12571,0.0406718,0,0,0,0,0.015567241757843,0.015567241757843,0,-30.07195,-30.07195,0,0,-89.70435,12150.27,0.07003778
175.7021,S,175.7021,0.02700613,0,1.33,0,0,37.12571,0.04067181,0,0,0,0,0.0155524418230897,0.0155524418230897,0,-30.0704,-30.0704,0,0,-89.70435,12147.26,0.07003778
175.8021,S,175.8021,0.02700444,0,1.33,0,0,37.12571,0.04067184,0,0,0,0,0.0155846938642696,0.0155846938642696,0,-30.06884,-30.06884,0,0,-89.70435,12144.25,0.07003778
175.9021,S,175.9021,0.02700275,0,1.33,0,0,37.12571,0.04067183,0,0,0,0,0.0155650429119021,0.0155650429119021,0,-30.06728,-30.06728,0,0,-89.70435,12141.25,0.07003778
176.0021,S,176.0021,0.02700108,0,1.33,0,0,37.12571,0.04067184,0,0,0,0,0.0155486893842038,0.0155486893842038,0,-30.06573,-30.06573,0,0,-89.70435,12138.24,0.07003778
176.1021,S,176.1021,0.0269994,0,1.33,0,0,37.12571,0.04067187,0,0,0,0,0.0155755684953292,0.0155755684953292,0,-30.06417,-30.06417,0,0,-89.70435,12135.23,0.07003778
176.2021,S,176.2021,0.02699771,0,1.33,0,0,37.12571,0.04067185,0,0,0,0,0.0155581789691439,0.0155581789691439,0,-30.06261,-30.06261,0,0,-89.70435,12132.23,0.07003778
176.3021,S,176.3021,0.02699603,0,1.33,0,0,37.12571,0.04067187,0,0,0,0,0.0155626379675269,0.0155626379675269,0,-30.06105,-30.06105,0,0,-89.70435,12129.22,0.07003778
176.4021,S,176.4021,0.02699435,0,1.33,0,0,37.12571,0.04067189,0,0,0,0,0.0155442115549889,0.0155442115549889,0,-30.0595,-30.0595,0,0,-89.70435,12126.22,0.07003778
176.5021,S,176.5021,0.02699267,0,1.33,0,0,37.12571,0.0406719,0,0,0,0,0.0155466513775764,0.0155466513775764,0,-30.05795,-30.05795,0,0,-89.70435,12123.21,0.07003778
176.6021,S,176.6021,0.02699099,0,1.33,0,0,37.12571,0.04067192,0,0,0,0,0.015570933981202,0.015570933981202,0,-30.05639,-30.05639,0,0,-89.70435,12120.21,0.07003778
176.7021,S,176.7021,0.02698932,0,1.33,0,0,37.12571,0.04067193,0,0,0,0,0.0155509562047556,0.0155509562047556,0,-30.05484,-30.05484,0,0,-89.70435,12117.2,0.07003778
176.8021,S,176.8021,0.02698763,0,1.33,0,0,37.12571,0.04067194,0,0,0,0,0.0155742002656538,0.0155742002656538,0,-30.05328,-30.05328,0,0,-89.70435,12114.19,0.07003778
176.9021,S,176.9021,0.02698596,0,1.33,0,0,37.12571,0.04067195,0,0,0,0,0.0155531872416432,0.0155531872416432,0,-30.05173,-30.05173,0,0,-89.70435,12111.19,0.07003778
177.0022,S,177.0022,0.02698428,0,1.33,0,0,37.12571,0.04067194,0,0,0,0,0.0155530462843743,0.0155530462843743,0,-30.05017,-30.05017,0,0,-89.70435,12108.18,0.07003778
177.1022,S,177.1022,0.0269826,0,1.33,0,0,37.12571,0.04067198,0,0,0,0,0.0155533449169098,0.0155533449169098,0,-30.04862,-30.04862,0,0,-89.70435,12105.18,0.07003778
177.2022,S,177.2022,0.02698092,0,1.33,0,0,37.12571,0.04067198,0,0,0,0,0.0155521712597704,0.0155521712597704,0,-30.04707,-30.04707,0,0,-89.70435,12102.17,0.07003778
